,node,neighbor,type,Unnamed: 0
306,10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie,
307,10.1021/np900644x,Senna multijuga (Fabaceae),doi_collectionSpecie,
308,10.1021/np4006822,Mycoleptodiscus indicus,doi_collectionSpecie,
309,10.5935/0100-4042.20140049,Vochysia thyrsoidea,doi_collectionSpecie,
310,10.1016/j.jep.2007.09.020,Vitex polygama (Verbenaceae),doi_collectionSpecie,
311,10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie,
312,10.1021/np030100t,Arrabidaea samydoides (Bignoniaceae),doi_collectionSpecie,
313,10.1590/s0100-40422008000700015,Chaetomium globosum,doi_collectionSpecie,
314,10.1021/jf60217a066,Croton zehntneri (Euphorbiaceae),doi_collectionSpecie,
315,10.1590/S0103-50532002000100019,Dimorphandra mollis,doi_collectionSpecie,
316,10.1016/0031-9422(90)80024-B,Galipea bracteata (Rutaceae),doi_collectionSpecie,
317,10.1055/s-0028-1088323,Cedrela fissilis,doi_collectionSpecie,
318,10.1021/np900644x,Senna multijuga (Fabaceae),doi_collectionSpecie,
319,10.1055/s-0034-1368301,Nigrospora sphaerica,doi_collectionSpecie,
320,10.1021/np070312g,Senna spectabilis (Fabaceae),doi_collectionSpecie,
321,10.1080/14786410600907002,Swinglea glutinosa,doi_collectionSpecie,
322,10.1016/S0031-9422(98)00249-0,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
323,10.1590/S0100-40422010001000006,Xylaria sp. (Xylariaceae),doi_collectionSpecie,
324,10.1021/np030530j,Piper crassinervium (Piperaceae),doi_collectionSpecie,
325,10.1590/S0100-40422008000400018,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
326,10.1590/S0100-40422005000400009,Tocoyena brasiliensis (Rubiaceae),doi_collectionSpecie,
327,10.1016/j.bse.2006.06.007,Colletotrichum gloeosporioides (Phyllachoraceae),doi_collectionSpecie,
328,10.1590/S0103-50532010000500016,Spiranthera odoratissima St. odoratissima (Rutaceae),doi_collectionSpecie,
329,10.1590/S0103-50532003000500012,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
330,10.1016/j.phytochem.2005.04.043,Curvularia sp. (Pleosporaceae),doi_collectionSpecie,
331,10.1515/znc-2009-11-1212,Penicillium sp. (Trichocomaceae),doi_collectionSpecie,
332,10.1023/A:1025694720727,"Raulinoa echinata (Rutaceae), Swietenia macrophylla (Meliaceae)",doi_collectionSpecie,
333,10.1002/ptr.1249,Maytenus aquifolium (Celastraceae),doi_collectionSpecie,
334,10.1021/np030530j,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,
335,10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie,
336,10.1021/np1007476,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
337,10.1021/np9004079,Casearia obliqua (Flacourtiaceae),doi_collectionSpecie,
338,10.1016/j.bmc.2010.12.056,Swinglea glutinosa,doi_collectionSpecie,
339,10.1590/S0100-40422009000600037,Trichilia elegans (Meliaceae),doi_collectionSpecie,
340,10.1080/14786410903335232,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie,
341,10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie,
342,10.1590/S0100-40422008000400023,Swartzia langsdorfii (Fabaceae),doi_collectionSpecie,
343,10.1002/cbdv.200590016,Salacia campestris (Celastraceae),doi_collectionSpecie,
344,10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,
345,10.1016/j.jphotobiol.2013.01.006,Balfourodendron riedelianum (Rutaceae),doi_collectionSpecie,
346,10.1590/S0103-50532005000800025,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
347,10.1016/0031-9422(91)85077-D,Alibertia macrophylla (Rubiaceae),doi_collectionSpecie,
348,10.1021/np0303963,Cassia spectabilis (Fabaceae),doi_collectionSpecie,
349,10.1002/cbdv.200800342,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
350,10.1002/hlca.200890147,Alibertia edulis (Rubiaceae),doi_collectionSpecie,
351,10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie,
352,10.1107/S1600536803019913,Adiscanthus fusciflorus,doi_collectionSpecie,
353,10.1016/j.phytochem.2009.08.013,Khaya ivorensis,doi_collectionSpecie,
354,10.1590/S0100-40422008000400005,Conchocarpus heterophyllus (Rutaceae),doi_collectionSpecie,
355,10.2174/187152010794728620,Cedrela odorata (Meliaceae),doi_collectionSpecie,
356,10.1002/jobm.200800093,Phoma betae,doi_collectionSpecie,
357,10.1016/S0031-9422(01)00431-9,Piper arboreum (Piperaceae),doi_collectionSpecie,
358,10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie,
359,10.1016/j.chroma.2009.02.066,Citrus sinensis (Rutaceae),doi_collectionSpecie,
360,10.1590/S0103-50532007000700017,Alibertia sessilis (Rubiaceae),doi_collectionSpecie,
361,10.5935/0103-5053.19960024,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,
362,10.1590/S0102-695X2007000300003,Ouratea multiflora (Ochnaceae),doi_collectionSpecie,
363,10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie,
364,10.5935/0100-4042.20140049,Vochysia thyrsoidea,doi_collectionSpecie,
365,10.1016/j.jchromb.2012.07.013,Zingiber officinale,doi_collectionSpecie,
366,10.1590/S0100-46702007000300002,Michelia champaca (Magnoliaceae),doi_collectionSpecie,
367,10.1023/B:JOEC.0000042400.14451.08,Eucalyptus maculata,doi_collectionSpecie,
368,10.3390/molecules15129205,Esenbeckia leiocarpa,doi_collectionSpecie,
369,10.1021/np9703656,Piper hispidum (Piperaceae),doi_collectionSpecie,
370,10.1016/0031-9422(81)80027-1,Ottonia corcovadensis (Piperaceae),doi_collectionSpecie,
371,10.1016/S0031-9422(03)00153-5,Calycophyllum spruceanum (Rubiaceae),doi_collectionSpecie,
372,10.1021/np800106x,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,
373,10.1590/S0100-40422002000300002,Styrax camporum (Styracaceae),doi_collectionSpecie,
374,10.1021/np800612x,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
375,10.1590/S0103-50532009000100029,Phomopsis sp. (Valsaceae),doi_collectionSpecie,
376,10.1016/0031-9422(73)85048-4,Dalbergia riparia,doi_collectionSpecie,
377,10.1002/ps.1278,Vitex polygama (Verbenaceae),doi_collectionSpecie,
378,10.1016/j.tiv.2008.01.003,Maytenus ilicifolia (Celastraceae),doi_collectionSpecie,
379,10.1016/j.jfca.2003.09.013,Citrus sp. (Rutaceae),doi_collectionSpecie,
380,10.1590/S0103-50532003000300007,Murraya paniculata,doi_collectionSpecie,
381,10.1021/np4006822,Mycoleptodiscus indicus,doi_collectionSpecie,
382,10.5935/0103-5053.19930018,Neoraputia alba (Rutaceae),doi_collectionSpecie,
383,10.1590/S0103-50532005000800029,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,
384,10.1590/S0103-50532005000300018,Almeidea rubra (Rutaceae),doi_collectionSpecie,
385,10.1515/znc-2002-5-602,Tephrosia candida,doi_collectionSpecie,
386,10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie,
387,10.1016/S0014-5793(02)02700-X,Pilocarpus spicatus (Rutaceae),doi_collectionSpecie,
388,10.1590/S0102-695X2008000200010,Lantana lilacina (Verbenaceae),doi_collectionSpecie,
389,10.1016/j.phytochem.2007.08.012,Peperomia blanda (Piperaceae),doi_collectionSpecie,
390,10.1002/ps.478,Dimorphandra mollis,doi_collectionSpecie,
391,10.1055/s-0029-1185364,Peperomia obtusifolia (Piperaceae),doi_collectionSpecie,
392,10.1021/np030530j,Piper hostmannianum (Piperaceae),doi_collectionSpecie,
393,10.1016/S0031-9422(98)00069-7,Cnidoscolus vitifolius (Euphorbiaceae),doi_collectionSpecie,
394,10.1016/j.jep.2007.09.020,Vitex polygama (Verbenaceae),doi_collectionSpecie,
395,10.1016/S0031-9422(01)00431-9,Piper tuberculatum (Piperaceae),doi_collectionSpecie,
396,10.2174/187152010794728620,Cabralea canjerana,doi_collectionSpecie,
397,10.3390/molecules190812031,Hortia superba (Rutaceae),doi_collectionSpecie,
398,10.1515/znc-2002-5-602,Amorpha fruticosa,doi_collectionSpecie,
399,10.1021/jf00030a035,Anacardium occidentale (Anacardiaceae),doi_collectionSpecie,
400,10.1021/np50086a012,Angostura paniculata (Rutaceae),doi_collectionSpecie,
401,10.1021/np9004079,Casearia obliqua (Flacourtiaceae),doi_collectionSpecie,
402,10.1021/np50086a012,Angostura paniculata (Rutaceae),doi_collectionSpecie,
403,10.1002/cbdv.200590016,Salacia campestris (Celastraceae),doi_collectionSpecie,
404,10.1021/jf100233y,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie,
405,10.1016/j.jfca.2003.09.013,Citrus sp. (Rutaceae),doi_collectionSpecie,
406,10.1055/s-0034-1368301,Nigrospora sphaerica,doi_collectionSpecie,
407,10.1021/np900644x,Senna multijuga (Fabaceae),doi_collectionSpecie,
408,10.1021/np070312g,Senna spectabilis (Fabaceae),doi_collectionSpecie,
409,10.1021/np800612x,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
410,10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie,
411,10.4067/S0717-97072009000300004,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
412,10.1016/j.phytochem.2006.09.005,Periconia atropurpurea (Annonaceae),doi_collectionSpecie,
413,10.1080/14786419.2011.647020,Humicola grisea,doi_collectionSpecie,
414,10.1021/np060254j,Erythrina mulungu (Fabaceae),doi_collectionSpecie,
415,10.1016/j.phytochem.2005.06.019,Coussarea hydrangeifolia (Rubiaceae),doi_collectionSpecie,
416,10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie,
417,10.1590/S0103-50532002000100019,Dimorphandra mollis,doi_collectionSpecie,
418,10.1016/0040-4020(95)00254-6,Cassia leptophylla (Fabaceae),doi_collectionSpecie,
419,10.1016/j.phytochem.2004.03.039,Cheiloclinium cognatum (Hippocrateaceae),doi_collectionSpecie,
420,10.1016/S0031-9422(00)00477-5,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,
421,10.1016/j.chroma.2009.02.009,Hortia oreadica,doi_collectionSpecie,
422,10.5935/0100-4042.20140049,Vochysia thyrsoidea,doi_collectionSpecie,
423,10.1002/ps.1278,Vitex polygama (Verbenaceae),doi_collectionSpecie,
424,10.1016/S0031-9422(00)00225-9,Styrax ferrugineus (Styracaceae),doi_collectionSpecie,
425,10.1248/cpb.56.407,Senna spectabilis (Fabaceae),doi_collectionSpecie,
426,10.1002/cbdv.200800342,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
427,10.1021/np030530j,Piper hostmannianum (Piperaceae),doi_collectionSpecie,
428,10.1590/S0103-50532005000800025,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
429,10.1021/jf00030a035,Anacardium occidentale (Anacardiaceae),doi_collectionSpecie,
430,10.1021/np0303963,Cassia spectabilis (Fabaceae),doi_collectionSpecie,
431,10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie,
432,10.1590/S0102-695X2010005000017,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
433,10.1016/j.jep.2007.09.020,Vitex polygama (Verbenaceae),doi_collectionSpecie,
434,10.1016/j.biortech.2010.01.041,Piper crassinervium (Piperaceae),doi_collectionSpecie,
435,10.1016/j.micres.2004.06.003,Penicillium corylophilum,doi_collectionSpecie,
436,10.1016/j.chroma.2009.02.066,Citrus sinensis (Rutaceae),doi_collectionSpecie,
437,10.1590/S0100-40422008000400023,Swartzia langsdorfii (Fabaceae),doi_collectionSpecie,
438,10.1590/S0100-40422008000400018,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
439,10.1515/znb-2005-0715,Pilocarpus grandiflorus,doi_collectionSpecie,
440,10.1590/S0100-40422002000300002,Styrax camporum (Styracaceae),doi_collectionSpecie,
441,10.1021/np500453x,Metrodorea stipularis,doi_collectionSpecie,
442,10.1080/14786410802243271,Piper crassinervium (Piperaceae),doi_collectionSpecie,
443,10.1590/S0103-50532010000500016,Spiranthera odoratissima St. odoratissima (Rutaceae),doi_collectionSpecie,
444,10.1021/cc100076k,Vitex polygama (Verbenaceae),doi_collectionSpecie,
445,10.1107/S160053680302107X,Adiscanthus fusciflorus,doi_collectionSpecie,
446,10.1002/jobm.200800093,Nigrospora sphaerica,doi_collectionSpecie,
447,10.1002/jobm.200800093,Phoma betae,doi_collectionSpecie,
448,10.1155/2013/835081,Streptomyces sp.,doi_collectionSpecie,
449,10.1590/S0100-46702007000300002,Michelia champaca (Magnoliaceae),doi_collectionSpecie,
450,10.2174/187152010794728620,Cabralea canjerana,doi_collectionSpecie,
451,10.2174/187152010794728620,Toona ciliata (Meliacee),doi_collectionSpecie,
452,10.2174/187152010794728620,Cedrela odorata (Meliaceae),doi_collectionSpecie,
453,10.5935/0103-5053.19960024,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,
454,10.3390/molecules190812031,Hortia superba (Rutaceae),doi_collectionSpecie,
455,10.1021/np100840w,Casearia rupestris (Salicaeae),doi_collectionSpecie,
456,10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie,
457,10.1016/j.bse.2006.06.007,Colletotrichum gloeosporioides (Phyllachoraceae),doi_collectionSpecie,
458,10.1590/S0103-50532005000400005,Nectandra grandiflora (Lauraceae),doi_collectionSpecie,
459,10.1016/S0031-9422(97)00598-0,Murraya paniculata,doi_collectionSpecie,
460,10.1590/s0100-40422008000700015,Chaetomium globosum,doi_collectionSpecie,
461,10.1590/S0100-40422008000400005,Conchocarpus heterophyllus (Rutaceae),doi_collectionSpecie,
462,10.1590/S0103-50532002000100010,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
463,10.1590/S0100-40422010001000006,Xylaria sp. (Xylariaceae),doi_collectionSpecie,
464,10.1021/np049863m,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
465,10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,
466,10.1248/bpb.31.538,Piper aduncum (Piperaceae),doi_collectionSpecie,
467,10.1021/np800106x,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,
468,10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie,
469,10.1007/s10295-012-1165-2,Tithonia diversifolia,doi_collectionSpecie,
470,10.1007/s10295-012-1165-2,Aspergillus terreus,doi_collectionSpecie,
471,10.1016/S0031-9422(03)00153-5,Calycophyllum spruceanum (Rubiaceae),doi_collectionSpecie,
472,10.1021/np030530j,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,
473,10.1016/S0031-9422(00)00477-5,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,
474,10.1016/S0031-9422(00)00248-X,Neoraputia magnifica (Rutaceae),doi_collectionSpecie,
475,10.1016/j.jchromb.2012.07.013,Zingiber officinale,doi_collectionSpecie,
476,10.1590/S0100-40422008000400018,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
477,10.1016/S0014-5793(02)02700-X,Pilocarpus spicatus (Rutaceae),doi_collectionSpecie,
478,10.1590/S0100-40422008000400023,Swartzia langsdorfii (Fabaceae),doi_collectionSpecie,
479,10.1590/S0100-40421998000600005,Himatanthus sucuuba (Apocynaceae),doi_collectionSpecie,
480,10.1016/0031-9422(81)80027-1,Ottonia corcovadensis (Piperaceae),doi_collectionSpecie,
481,10.5935/0103-5053.19930018,Neoraputia alba (Rutaceae),doi_collectionSpecie,
482,10.1248/bpb.31.538,Piper aduncum (Piperaceae),doi_collectionSpecie,
483,10.1021/np030530j,Piper hostmannianum (Piperaceae),doi_collectionSpecie,
484,10.1590/S0100-40422005000400009,Tocoyena brasiliensis (Rubiaceae),doi_collectionSpecie,
485,10.1590/S0103-50532003000300007,Murraya paniculata,doi_collectionSpecie,
486,10.1021/np9004079,Casearia obliqua (Flacourtiaceae),doi_collectionSpecie,
487,10.2174/187152010794728620,Toona ciliata (Meliacee),doi_collectionSpecie,
488,10.1016/j.micres.2004.06.003,Penicillium corylophilum,doi_collectionSpecie,
489,10.1021/np50086a012,Angostura paniculata (Rutaceae),doi_collectionSpecie,
490,10.1590/S0103-50532009000100029,Phomopsis sp. (Valsaceae),doi_collectionSpecie,
491,10.1016/j.cbi.2010.08.008,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
492,10.2174/187152010794728620,Cabralea canjerana,doi_collectionSpecie,
493,10.1016/S0031-9422(98)00069-7,Cnidoscolus vitifolius (Euphorbiaceae),doi_collectionSpecie,
494,10.1590/S0100-40422002000300002,Styrax camporum (Styracaceae),doi_collectionSpecie,
495,10.1590/S0103-50532005000800026,Aspergillus fumigatus,doi_collectionSpecie,
496,10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie,
497,10.1021/np030530j,Piper aduncum (Piperaceae),doi_collectionSpecie,
498,10.1016/j.phytochem.2007.08.012,Peperomia blanda (Piperaceae),doi_collectionSpecie,
499,10.1016/j.phytochem.2005.06.019,Coussarea hydrangeifolia (Rubiaceae),doi_collectionSpecie,
500,10.1021/np800106x,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,
501,10.1002/cbdv.200800342,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,
502,10.1023/A:1025694720727,"Raulinoa echinata (Rutaceae), Swietenia macrophylla (Meliaceae)",doi_collectionSpecie,
503,10.1248/cpb.56.407,Senna spectabilis (Fabaceae),doi_collectionSpecie,
504,10.1590/S0102-695X2010005000017,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
505,10.1590/S0103-50532002000100019,Dimorphandra mollis,doi_collectionSpecie,
506,10.1515/znb-2005-0715,Pilocarpus grandiflorus,doi_collectionSpecie,
507,10.1002/ps.478,Dimorphandra mollis,doi_collectionSpecie,
508,10.1021/np030100t,Arrabidaea samydoides (Bignoniaceae),doi_collectionSpecie,
509,10.1515/znc-2008-5-611,Vitex polygama (Verbenaceae),doi_collectionSpecie,
510,10.1016/j.phytochem.2006.06.004,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,
511,10.1080/14786410600907002,Swinglea glutinosa,doi_collectionSpecie,
512,10.1016/j.phytochem.2006.09.005,Periconia atropurpurea (Annonaceae),doi_collectionSpecie,
513,10.1021/np049863m,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
514,10.1002/cbdv.200590016,Salacia campestris (Celastraceae),doi_collectionSpecie,
515,10.1002/hlca.200890147,Alibertia edulis (Rubiaceae),doi_collectionSpecie,
516,10.1021/np9703656,Piper hispidum (Piperaceae),doi_collectionSpecie,
517,10.1080/14786410802243271,Piper crassinervium (Piperaceae),doi_collectionSpecie,
518,10.1590/S0103-50532005000800025,Raulinoa echinata (Rutaceae),doi_collectionSpecie,
519,10.1002/ps.1278,Vitex polygama (Verbenaceae),doi_collectionSpecie,
520,10.1002/ps.1278,Siphoneugena densiflora (Myrtaceae),doi_collectionSpecie,
521,10.1590/S0102-695X2010000100002,Rapanea lancifolia (Myrsinaceae),doi_collectionSpecie,
522,10.5935/0103-5053.19960024,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,
523,10.1515/znc-2002-5-602,Amorpha fruticosa,doi_collectionSpecie,
524,10.1515/znc-2002-5-602,Tephrosia candida,doi_collectionSpecie,
525,10.2174/187152010794728620,Cedrela odorata (Meliaceae),doi_collectionSpecie,
526,10.1016/j.bse.2006.06.007,Colletotrichum gloeosporioides (Phyllachoraceae),doi_collectionSpecie,
527,10.1016/j.bmc.2010.12.056,Swinglea glutinosa,doi_collectionSpecie,
528,10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie,
529,10.1021/np800612x,Pterogyne nitens (Fabaceae),doi_collectionSpecie,
530,10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie,
531,10.1590/S0103-50532006000300017,Carapa guianensis,doi_collectionSpecie,
532,10.1016/j.jphotobiol.2013.01.006,Balfourodendron riedelianum (Rutaceae),doi_collectionSpecie,
533,10.1016/j.chroma.2009.02.066,Citrus sinensis (Rutaceae),doi_collectionSpecie,
534,10.1590/S0100-40422010000900005,Trichilia claussenii (Meliaceae),doi_collectionSpecie,
535,10.1590/s0100-40422008000700015,Chaetomium globosum,doi_collectionSpecie,
536,10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie,
537,10.1016/j.phytochem.2004.03.039,Cheiloclinium cognatum (Hippocrateaceae),doi_collectionSpecie,
538,10.1016/j.chroma.2009.02.009,Hortia oreadica,doi_collectionSpecie,
539,10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie,
540,10.1021/np0303963,Cassia spectabilis (Fabaceae),doi_collectionSpecie,
541,10.1021/jf063451x,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,
542,10.1007/s10295-012-1165-2,Aspergillus terreus,doi_collectionSpecie,
543,10.1007/s10295-012-1165-2,Tithonia diversifolia,doi_collectionSpecie,
544,10.1055/s-0028-1088323,Cedrela fissilis,doi_collectionSpecie,
545,10.1590/S0100-40422004000200005,Cinnamomum australe (Lauraceae),doi_collectionSpecie,
546,10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie,
547,10.1023/B:JOEC.0000042400.14451.08,Eucalyptus maculata,doi_collectionSpecie,
548,10.1107/S1600536803019913,Adiscanthus fusciflorus,doi_collectionSpecie,
549,10.1590/S0103-50532005000400031,Pilocarpus riedelianus,doi_collectionSpecie,
550,10.1021/cc100076k,Vitex polygama (Verbenaceae),doi_collectionSpecie,
551,10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,
552,10.1590/S0103-50532003000500012,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,
